Image1,Image2,Angle1_deg,Angle2_deg,Delta_deg
t3t6_lbl_0236.png,t3t6_lbl_0237.png,-90.75,-116.40,-25.65
t3t6_lbl_0237.png,t3t6_lbl_0238.png,-116.40,-105.95,10.45
t3t6_lbl_0238.png,t3t6_lbl_0239.png,-105.95,-132.78,-26.83
t3t6_lbl_0239.png,t3t6_lbl_0240.png,-132.78,-109.31,23.47
t3t6_lbl_0240.png,t3t6_lbl_0241.png,-109.31,-125.27,-15.96
t3t6_lbl_0241.png,t3t6_lbl_0242.png,-125.27,-101.92,23.35
t3t6_lbl_0242.png,t3t6_lbl_0243.png,-101.92,-116.63,-14.70
t3t6_lbl_0243.png,t3t6_lbl_0244.png,-116.63,-117.71,-1.09
t3t6_lbl_0244.png,t3t6_lbl_0245.png,-117.71,-102.08,15.63
t3t6_lbl_0245.png,t3t6_lbl_0246.png,-102.08,-108.43,-6.35
t3t6_lbl_0246.png,t3t6_lbl_0247.png,-108.43,-120.06,-11.63
t3t6_lbl_0247.png,t3t6_lbl_0248.png,-120.06,-118.36,1.70
t3t6_lbl_0248.png,t3t6_lbl_0249.png,-118.36,-140.90,-22.54
t3t6_lbl_0249.png,t3t6_lbl_0250.png,-140.90,-86.94,53.96
t3t6_lbl_0250.png,t3t6_lbl_0251.png,-86.94,-121.34,-34.40
t3t6_lbl_0251.png,t3t6_lbl_0252.png,-121.34,-111.49,9.85
t3t6_lbl_0252.png,t3t6_lbl_0253.png,-111.49,-112.32,-0.84
t3t6_lbl_0253.png,t3t6_lbl_0254.png,-112.32,-136.22,-23.90
t3t6_lbl_0254.png,t3t6_lbl_0255.png,-136.22,-114.48,21.75
t3t6_lbl_0255.png,t3t6_lbl_0256.png,-114.48,-92.98,21.50
t3t6_lbl_0256.png,t3t6_lbl_0257.png,-92.98,-103.48,-10.50
t3t6_lbl_0257.png,t3t6_lbl_0258.png,-103.48,-124.71,-21.23
t3t6_lbl_0258.png,t3t6_lbl_0259.png,-124.71,-108.67,16.05
t3t6_lbl_0259.png,t3t6_lbl_0260.png,-108.67,-123.48,-14.82
t3t6_lbl_0260.png,t3t6_lbl_0261.png,-123.48,-109.79,13.69
t3t6_lbl_0261.png,t3t6_lbl_0262.png,-109.79,-101.54,8.25
t3t6_lbl_0262.png,t3t6_lbl_0263.png,-101.54,-119.65,-18.11
t3t6_lbl_0263.png,t3t6_lbl_0264.png,-119.65,-114.82,4.83
t3t6_lbl_0264.png,t3t6_lbl_0265.png,-114.82,-125.23,-10.40
t3t6_lbl_0265.png,t3t6_lbl_0266.png,-125.23,-92.78,32.45
t3t6_lbl_0266.png,t3t6_lbl_0267.png,-92.78,-114.85,-22.08
t3t6_lbl_0267.png,t3t6_lbl_0268.png,-114.85,-100.83,14.02
t3t6_lbl_0268.png,t3t6_lbl_0269.png,-100.83,-108.09,-7.26
t3t6_lbl_0269.png,t3t6_lbl_0270.png,-108.09,-106.71,1.38
t3t6_lbl_0270.png,t3t6_lbl_0271.png,-106.71,-116.96,-10.25
t3t6_lbl_0271.png,t3t6_lbl_0272.png,-116.96,-122.57,-5.61
t3t6_lbl_0272.png,t3t6_lbl_0273.png,-122.57,-119.39,3.18
t3t6_lbl_0273.png,t3t6_lbl_0274.png,-119.39,-96.76,22.63
t3t6_lbl_0274.png,t3t6_lbl_0275.png,-96.76,-97.89,-1.13
t3t6_lbl_0275.png,t3t6_lbl_0276.png,-97.89,-105.78,-7.89
t3t6_lbl_0276.png,t3t6_lbl_0277.png,-105.78,-110.79,-5.01
t3t6_lbl_0277.png,t3t6_lbl_0278.png,-110.79,-108.25,2.54
t3t6_lbl_0278.png,t3t6_lbl_0279.png,-108.25,-118.10,-9.85
t3t6_lbl_0279.png,t3t6_lbl_0280.png,-118.10,-109.57,8.52
t3t6_lbl_0280.png,t3t6_lbl_0281.png,-109.57,-114.40,-4.83
t3t6_lbl_0281.png,t3t6_lbl_0282.png,-114.40,-106.63,7.77
t3t6_lbl_0282.png,t3t6_lbl_0283.png,-106.63,-104.51,2.13
t3t6_lbl_0283.png,t3t6_lbl_0284.png,-104.51,-111.60,-7.10
t3t6_lbl_0284.png,t3t6_lbl_0285.png,-111.60,-121.99,-10.39
t3t6_lbl_0285.png,t3t6_lbl_0286.png,-121.99,-124.96,-2.97
t3t6_lbl_0286.png,t3t6_lbl_0287.png,-124.96,-124.55,0.41
t3t6_lbl_0287.png,t3t6_lbl_0288.png,-124.55,-119.23,5.32
t3t6_lbl_0288.png,t3t6_lbl_0289.png,-119.23,-106.89,12.34
t3t6_lbl_0289.png,t3t6_lbl_0290.png,-106.89,-113.11,-6.22
t3t6_lbl_0290.png,t3t6_lbl_0291.png,-113.11,-92.03,21.08
t3t6_lbl_0291.png,t3t6_lbl_0292.png,-92.03,-124.07,-32.04
t3t6_lbl_0292.png,t3t6_lbl_0293.png,-124.07,-123.40,0.68
t3t6_lbl_0293.png,t3t6_lbl_0294.png,-123.40,-109.88,13.51
t3t6_lbl_0294.png,t3t6_lbl_0295.png,-109.88,-103.36,6.53
t3t6_lbl_0295.png,t3t6_lbl_0296.png,-103.36,-103.74,-0.39
t3t6_lbl_0296.png,t3t6_lbl_0297.png,-103.74,-96.97,6.77
t3t6_lbl_0297.png,t3t6_lbl_0298.png,-96.97,-111.24,-14.27
t3t6_lbl_0298.png,t3t6_lbl_0299.png,-111.24,-85.79,25.45
t3t6_lbl_0299.png,t3t6_lbl_0300.png,-85.79,-85.48,0.31
t3t6_lbl_0300.png,t3t6_lbl_0301.png,-85.48,-130.17,-44.69
t3t6_lbl_0301.png,t3t6_lbl_0302.png,-130.17,-104.27,25.90
t3t6_lbl_0302.png,t3t6_lbl_0303.png,-104.27,-112.72,-8.45
t3t6_lbl_0303.png,t3t6_lbl_0304.png,-112.72,-107.88,4.85
t3t6_lbl_0304.png,t3t6_lbl_0305.png,-107.88,-119.16,-11.28
t3t6_lbl_0305.png,t3t6_lbl_0306.png,-119.16,-111.27,7.89
t3t6_lbl_0306.png,t3t6_lbl_0307.png,-111.27,-127.28,-16.02
t3t6_lbl_0307.png,t3t6_lbl_0308.png,-127.28,-102.43,24.86
t3t6_lbl_0308.png,t3t6_lbl_0309.png,-102.43,-95.35,7.08
t3t6_lbl_0309.png,t3t6_lbl_0310.png,-95.35,-107.18,-11.84
t3t6_lbl_0310.png,t3t6_lbl_0311.png,-107.18,-85.29,21.89
t3t6_lbl_0311.png,t3t6_lbl_0312.png,-85.29,-119.55,-34.25
t3t6_lbl_0312.png,t3t6_lbl_0313.png,-119.55,-106.74,12.81
t3t6_lbl_0313.png,t3t6_lbl_0314.png,-106.74,-130.12,-23.38
t3t6_lbl_0314.png,t3t6_lbl_0315.png,-130.12,-103.39,26.73
t3t6_lbl_0315.png,t3t6_lbl_0316.png,-103.39,-112.88,-9.50
t3t6_lbl_0316.png,t3t6_lbl_0317.png,-112.88,-79.35,33.54
t3t6_lbl_0317.png,t3t6_lbl_0318.png,-79.35,-110.29,-30.94
t3t6_lbl_0318.png,t3t6_lbl_0319.png,-110.29,-108.69,1.60
t3t6_lbl_0319.png,t3t6_lbl_0320.png,-108.69,-112.59,-3.89
t3t6_lbl_0320.png,t3t6_lbl_0321.png,-112.59,-122.22,-9.63
t3t6_lbl_0321.png,t3t6_lbl_0322.png,-122.22,-112.80,9.42
t3t6_lbl_0322.png,t3t6_lbl_0323.png,-112.80,-106.80,5.99
t3t6_lbl_0323.png,t3t6_lbl_0324.png,-106.80,-103.70,3.10
t3t6_lbl_0324.png,t3t6_lbl_0325.png,-103.70,-100.69,3.01
t3t6_lbl_0325.png,t3t6_lbl_0326.png,-100.69,-110.09,-9.40
t3t6_lbl_0326.png,t3t6_lbl_0327.png,-110.09,-107.39,2.70
t3t6_lbl_0327.png,t3t6_lbl_0328.png,-107.39,-113.00,-5.61
t3t6_lbl_0328.png,t3t6_lbl_0329.png,-113.00,-116.13,-3.13
t3t6_lbl_0329.png,t3t6_lbl_0330.png,-116.13,-114.99,1.14
t3t6_lbl_0330.png,t3t6_lbl_0331.png,-114.99,-112.05,2.94
t3t6_lbl_0331.png,t3t6_lbl_0332.png,-112.05,-102.16,9.89
t3t6_lbl_0332.png,t3t6_lbl_0333.png,-102.16,-118.24,-16.08
t3t6_lbl_0333.png,t3t6_lbl_0334.png,-118.24,-108.65,9.59
t3t6_lbl_0334.png,t3t6_lbl_0335.png,-108.65,-110.90,-2.25
t3t6_lbl_0335.png,t3t6_lbl_0336.png,-110.90,-110.65,0.25
t3t6_lbl_0336.png,t3t6_lbl_0337.png,-110.65,-122.32,-11.68
t3t6_lbl_0337.png,t3t6_lbl_0338.png,-122.32,-118.75,3.58
t3t6_lbl_0338.png,t3t6_lbl_0339.png,-118.75,-124.24,-5.50
t3t6_lbl_0339.png,t3t6_lbl_0340.png,-124.24,-121.53,2.72
t3t6_lbl_0340.png,t3t6_lbl_0341.png,-121.53,-101.25,20.28
t3t6_lbl_0341.png,t3t6_lbl_0342.png,-101.25,-95.05,6.20
t3t6_lbl_0342.png,t3t6_lbl_0343.png,-95.05,-115.73,-20.68
t3t6_lbl_0343.png,t3t6_lbl_0344.png,-115.73,-105.07,10.66
t3t6_lbl_0344.png,t3t6_lbl_0345.png,-105.07,-98.87,6.20
t3t6_lbl_0345.png,t3t6_lbl_0346.png,-98.87,-105.80,-6.93
t3t6_lbl_0346.png,t3t6_lbl_0347.png,-105.80,-91.13,14.67
t3t6_lbl_0347.png,t3t6_lbl_0348.png,-91.13,-104.82,-13.69
t3t6_lbl_0348.png,t3t6_lbl_0349.png,-104.82,-108.00,-3.18
t3t6_lbl_0349.png,t3t6_lbl_0350.png,-108.00,-101.99,6.01
t3t6_lbl_0350.png,t3t6_lbl_0351.png,-101.99,-94.77,7.22
t3t6_lbl_0351.png,t3t6_lbl_0352.png,-94.77,-83.93,10.84
t3t6_lbl_0352.png,t3t6_lbl_0353.png,-83.93,-100.72,-16.79
t3t6_lbl_0353.png,t3t6_lbl_0354.png,-100.72,-101.94,-1.22
t3t6_lbl_0354.png,t3t6_lbl_0355.png,-101.94,-114.39,-12.46
t3t6_lbl_0355.png,t3t6_lbl_0356.png,-114.39,-127.25,-12.86
t3t6_lbl_0356.png,t3t6_lbl_0357.png,-127.25,-113.89,13.36
t3t6_lbl_0357.png,t3t6_lbl_0358.png,-113.89,-113.46,0.42
t3t6_lbl_0358.png,t3t6_lbl_0359.png,-113.46,-123.25,-9.79
t3t6_lbl_0359.png,t3t6_lbl_0360.png,-123.25,-125.26,-2.01
t3t6_lbl_0360.png,t3t6_lbl_0361.png,-125.26,-121.40,3.86
t3t6_lbl_0361.png,t3t6_lbl_0362.png,-121.40,-125.84,-4.44
t3t6_lbl_0362.png,t3t6_lbl_0363.png,-125.84,-85.96,39.88
t3t6_lbl_0363.png,t3t6_lbl_0364.png,-85.96,-117.87,-31.91
t3t6_lbl_0364.png,t3t6_lbl_0365.png,-117.87,-111.19,6.68
t3t6_lbl_0365.png,t3t6_lbl_0366.png,-111.19,-120.27,-9.08
t3t6_lbl_0366.png,t3t6_lbl_0367.png,-120.27,-116.95,3.32
t3t6_lbl_0367.png,t3t6_lbl_0368.png,-116.95,-103.77,13.19
t3t6_lbl_0368.png,t3t6_lbl_0369.png,-103.77,-108.55,-4.78
t3t6_lbl_0369.png,t3t6_lbl_0370.png,-108.55,-114.97,-6.42
t3t6_lbl_0370.png,t3t6_lbl_0371.png,-114.97,-111.47,3.49
t3t6_lbl_0371.png,t3t6_lbl_0372.png,-111.47,-119.99,-8.52
t3t6_lbl_0372.png,t3t6_lbl_0373.png,-119.99,-130.31,-10.31
t3t6_lbl_0373.png,t3t6_lbl_0374.png,-130.31,-119.87,10.44
t3t6_lbl_0374.png,t3t6_lbl_0375.png,-119.87,-112.76,7.11
t3t6_lbl_0375.png,t3t6_lbl_0376.png,-112.76,-108.42,4.33
t3t6_lbl_0376.png,t3t6_lbl_0377.png,-108.42,-111.59,-3.16
t3t6_lbl_0377.png,t3t6_lbl_0378.png,-111.59,-119.32,-7.73
t3t6_lbl_0378.png,t3t6_lbl_0379.png,-119.32,-121.64,-2.32
t3t6_lbl_0379.png,t3t6_lbl_0380.png,-121.64,-120.03,1.60
t3t6_lbl_0380.png,t3t6_lbl_0381.png,-120.03,-116.26,3.77
t3t6_lbl_0381.png,t3t6_lbl_0382.png,-116.26,-118.21,-1.95
t3t6_lbl_0382.png,t3t6_lbl_0383.png,-118.21,-111.90,6.31
t3t6_lbl_0383.png,t3t6_lbl_0384.png,-111.90,-116.82,-4.93
t3t6_lbl_0384.png,t3t6_lbl_0385.png,-116.82,-110.04,6.79
t3t6_lbl_0385.png,t3t6_lbl_0386.png,-110.04,-101.67,8.37
t3t6_lbl_0386.png,t3t6_lbl_0387.png,-101.67,-107.50,-5.83
t3t6_lbl_0387.png,t3t6_lbl_0388.png,-107.50,-111.51,-4.01
t3t6_lbl_0388.png,t3t6_lbl_0389.png,-111.51,-133.10,-21.59
t3t6_lbl_0389.png,t3t6_lbl_0390.png,-133.10,-114.79,18.31
t3t6_lbl_0390.png,t3t6_lbl_0391.png,-114.79,-92.03,22.76
t3t6_lbl_0391.png,t3t6_lbl_0392.png,-92.03,-104.01,-11.98
t3t6_lbl_0392.png,t3t6_lbl_0393.png,-104.01,-128.13,-24.12
t3t6_lbl_0393.png,t3t6_lbl_0394.png,-128.13,-101.34,26.79
t3t6_lbl_0394.png,t3t6_lbl_0395.png,-101.34,-105.20,-3.86
t3t6_lbl_0395.png,t3t6_lbl_0396.png,-105.20,-102.37,2.83
t3t6_lbl_0396.png,t3t6_lbl_0397.png,-102.37,-107.64,-5.27
t3t6_lbl_0397.png,t3t6_lbl_0398.png,-107.64,-105.95,1.69
t3t6_lbl_0398.png,t3t6_lbl_0399.png,-105.95,-99.41,6.54
t3t6_lbl_0399.png,t3t6_lbl_0400.png,-99.41,-43.31,56.10
t3t6_lbl_0400.png,t3t6_lbl_0401.png,-43.31,22.49,65.80
t3t6_lbl_0401.png,t3t6_lbl_0402.png,22.49,-28.52,-51.00
t3t6_lbl_0402.png,t3t6_lbl_0403.png,-28.52,-43.45,-14.94
t3t6_lbl_0403.png,t3t6_lbl_0404.png,-43.45,-30.98,12.48
t3t6_lbl_0404.png,t3t6_lbl_0405.png,-30.98,-28.63,2.35
t3t6_lbl_0405.png,t3t6_lbl_0406.png,-28.63,-151.42,-122.79
t3t6_lbl_0406.png,t3t6_lbl_0407.png,-151.42,-160.95,-9.54
t3t6_lbl_0407.png,t3t6_lbl_0408.png,-160.95,-18.15,142.80
t3t6_lbl_0408.png,t3t6_lbl_0409.png,-18.15,-32.43,-14.28
t3t6_lbl_0409.png,t3t6_lbl_0410.png,-32.43,-191.43,-159.00
t3t6_lbl_0410.png,t3t6_lbl_0411.png,-191.43,-213.62,-22.19
t3t6_lbl_0411.png,t3t6_lbl_0412.png,-213.62,-28.57,185.05
t3t6_lbl_0412.png,t3t6_lbl_0413.png,-28.57,-43.07,-14.50
t3t6_lbl_0413.png,t3t6_lbl_0414.png,-43.07,-202.84,-159.78
t3t6_lbl_0414.png,t3t6_lbl_0415.png,-202.84,-39.77,163.07
t3t6_lbl_0415.png,t3t6_lbl_0416.png,-39.77,-61.49,-21.72
t3t6_lbl_0416.png,t3t6_lbl_0417.png,-61.49,-50.51,10.98
t3t6_lbl_0417.png,t3t6_lbl_0418.png,-50.51,-209.53,-159.02
t3t6_lbl_0418.png,t3t6_lbl_0419.png,-209.53,-207.92,1.61
t3t6_lbl_0419.png,t3t6_lbl_0420.png,-207.92,-220.22,-12.30
t3t6_lbl_0420.png,t3t6_lbl_0421.png,-220.22,-190.19,30.03
t3t6_lbl_0421.png,t3t6_lbl_0422.png,-190.19,-193.88,-3.69
t3t6_lbl_0422.png,t3t6_lbl_0423.png,-193.88,-25.09,168.79
t3t6_lbl_0423.png,t3t6_lbl_0424.png,-25.09,-206.97,-181.88
t3t6_lbl_0424.png,t3t6_lbl_0425.png,-206.97,-63.11,143.86
t3t6_lbl_0425.png,t3t6_lbl_0426.png,-63.11,-63.11,-0.00
t3t6_lbl_0426.png,t3t6_lbl_0427.png,-63.11,-187.15,-124.04
t3t6_lbl_0427.png,t3t6_lbl_0428.png,-187.15,-179.53,7.62
t3t6_lbl_0428.png,t3t6_lbl_0429.png,-179.53,-185.56,-6.03
t3t6_lbl_0429.png,t3t6_lbl_0430.png,-185.56,-181.23,4.33
t3t6_lbl_0430.png,t3t6_lbl_0431.png,-181.23,-178.14,3.09
t3t6_lbl_0431.png,t3t6_lbl_0432.png,-178.14,-55.66,122.49
t3t6_lbl_0432.png,t3t6_lbl_0433.png,-55.66,-58.82,-3.17
t3t6_lbl_0435.png,t3t6_lbl_0436.png,-39.82,-216.60,-176.78
t3t6_lbl_0436.png,t3t6_lbl_0437.png,-216.60,-213.28,3.32
t3t6_lbl_0437.png,t3t6_lbl_0438.png,-213.28,-55.01,158.27
t3t6_lbl_0438.png,t3t6_lbl_0439.png,-55.01,-48.94,6.07
t3t6_lbl_0439.png,t3t6_lbl_0440.png,-48.94,-151.02,-102.08
t3t6_lbl_0440.png,t3t6_lbl_0441.png,-151.02,-31.60,119.42
t3t6_lbl_0441.png,t3t6_lbl_0442.png,-31.60,-31.69,-0.08
t3t6_lbl_0442.png,t3t6_lbl_0443.png,-31.69,-186.55,-154.87
t3t6_lbl_0443.png,t3t6_lbl_0444.png,-186.55,-197.76,-11.21
t3t6_lbl_0444.png,t3t6_lbl_0445.png,-197.76,-154.26,43.51
t3t6_lbl_0445.png,t3t6_lbl_0446.png,-154.26,-38.66,115.59
t3t6_lbl_0446.png,t3t6_lbl_0447.png,-38.66,-194.30,-155.64
t3t6_lbl_0447.png,t3t6_lbl_0448.png,-194.30,-31.21,163.09
t3t6_lbl_0448.png,t3t6_lbl_0449.png,-31.21,-33.57,-2.36
t3t6_lbl_0449.png,t3t6_lbl_0450.png,-33.57,-203.95,-170.38
t3t6_lbl_0450.png,t3t6_lbl_0451.png,-203.95,-203.95,0.00
t3t6_lbl_0451.png,t3t6_lbl_0452.png,-203.95,-27.36,176.60
t3t6_lbl_0452.png,t3t6_lbl_0453.png,-27.36,-170.37,-143.01
t3t6_lbl_0453.png,t3t6_lbl_0454.png,-170.37,0.00,170.37
t3t6_lbl_0454.png,t3t6_lbl_0455.png,0.00,-191.03,-191.03
t3t6_lbl_0457.png,t3t6_lbl_0458.png,-163.59,-170.38,-6.79
t3t6_lbl_0458.png,t3t6_lbl_0459.png,-170.38,-172.64,-2.26
t3t6_lbl_0459.png,t3t6_lbl_0460.png,-172.64,-159.48,13.16
t3t6_lbl_0460.png,t3t6_lbl_0461.png,-159.48,-162.86,-3.38
t3t6_lbl_0461.png,t3t6_lbl_0462.png,-162.86,-25.22,137.64
t3t6_lbl_0462.png,t3t6_lbl_0463.png,-25.22,-160.41,-135.19
t3t6_lbl_0463.png,t3t6_lbl_0464.png,-160.41,-145.53,14.89
t3t6_lbl_0466.png,t3t6_lbl_0467.png,-159.08,-203.27,-44.19
t3t6_lbl_0467.png,t3t6_lbl_0468.png,-203.27,-202.03,1.24
t3t6_lbl_0472.png,t3t6_lbl_0473.png,-158.03,-35.64,122.39
t3t6_lbl_0473.png,t3t6_lbl_0474.png,-35.64,-50.49,-14.85
t3t6_lbl_0474.png,t3t6_lbl_0475.png,-50.49,-165.92,-115.44
t3t6_lbl_0475.png,t3t6_lbl_0476.png,-165.92,-167.67,-1.74
t3t6_lbl_0478.png,t3t6_lbl_0479.png,-164.48,-180.31,-15.83
t3t6_lbl_0479.png,t3t6_lbl_0480.png,-180.31,-169.18,11.13
t3t6_lbl_0480.png,t3t6_lbl_0481.png,-169.18,-180.38,-11.20
t3t6_lbl_0481.png,t3t6_lbl_0482.png,-180.38,-165.27,15.11
t3t6_lbl_0482.png,t3t6_lbl_0483.png,-165.27,-37.96,127.31
t3t6_lbl_0483.png,t3t6_lbl_0484.png,-37.96,-195.24,-157.28
t3t6_lbl_0484.png,t3t6_lbl_0485.png,-195.24,-159.94,35.30
t3t6_lbl_0485.png,t3t6_lbl_0486.png,-159.94,-199.49,-39.54
t3t6_lbl_0486.png,t3t6_lbl_0487.png,-199.49,-31.27,168.22
t3t6_lbl_0487.png,t3t6_lbl_0488.png,-31.27,-43.23,-11.96
t3t6_lbl_0488.png,t3t6_lbl_0489.png,-43.23,-49.29,-6.07
t3t6_lbl_0489.png,t3t6_lbl_0490.png,-49.29,-38.74,10.56
t3t6_lbl_0490.png,t3t6_lbl_0491.png,-38.74,-164.54,-125.80
t3t6_lbl_0491.png,t3t6_lbl_0492.png,-164.54,-198.09,-33.55
t3t6_lbl_0492.png,t3t6_lbl_0493.png,-198.09,-165.50,32.59
t3t6_lbl_0493.png,t3t6_lbl_0494.png,-165.50,-164.67,0.83
t3t6_lbl_0494.png,t3t6_lbl_0495.png,-164.67,-165.59,-0.93
t3t6_lbl_0495.png,t3t6_lbl_0496.png,-165.59,-50.17,115.43
t3t6_lbl_0496.png,t3t6_lbl_0497.png,-50.17,-49.92,0.25
t3t6_lbl_0497.png,t3t6_lbl_0498.png,-49.92,-54.67,-4.76
t3t6_lbl_0498.png,t3t6_lbl_0499.png,-54.67,-175.28,-120.61
t3t6_lbl_0499.png,t3t6_lbl_0500.png,-175.28,-55.46,119.82
t3t6_lbl_0500.png,t3t6_lbl_0501.png,-55.46,-22.93,32.53
t3t6_lbl_0501.png,t3t6_lbl_0502.png,-22.93,-23.15,-0.22
t3t6_lbl_0502.png,t3t6_lbl_0503.png,-23.15,-30.35,-7.20
t3t6_lbl_0503.png,t3t6_lbl_0504.png,-30.35,-48.29,-17.94
t3t6_lbl_0504.png,t3t6_lbl_0505.png,-48.29,-122.80,-74.51
t3t6_lbl_0505.png,t3t6_lbl_0506.png,-122.80,-138.13,-15.32
t3t6_lbl_0506.png,t3t6_lbl_0507.png,-138.13,-145.91,-7.78
t3t6_lbl_0507.png,t3t6_lbl_0508.png,-145.91,-143.98,1.93
t3t6_lbl_0508.png,t3t6_lbl_0509.png,-143.98,-39.74,104.23
t3t6_lbl_0509.png,t3t6_lbl_0510.png,-39.74,-187.60,-147.85
t3t6_lbl_0510.png,t3t6_lbl_0511.png,-187.60,-41.85,145.75
t3t6_lbl_0511.png,t3t6_lbl_0512.png,-41.85,-32.32,9.53
t3t6_lbl_0512.png,t3t6_lbl_0513.png,-32.32,-175.83,-143.51
t3t6_lbl_0513.png,t3t6_lbl_0514.png,-175.83,-163.73,12.10
t3t6_lbl_0514.png,t3t6_lbl_0515.png,-163.73,-48.07,115.66
t3t6_lbl_0515.png,t3t6_lbl_0516.png,-48.07,-179.31,-131.25
t3t6_lbl_0516.png,t3t6_lbl_0517.png,-179.31,-186.54,-7.23
t3t6_lbl_0517.png,t3t6_lbl_0518.png,-186.54,-181.27,5.27
t3t6_lbl_0518.png,t3t6_lbl_0519.png,-181.27,-202.62,-21.35
t3t6_lbl_0519.png,t3t6_lbl_0520.png,-202.62,-191.71,10.92
t3t6_lbl_0520.png,t3t6_lbl_0521.png,-191.71,-205.56,-13.85
t3t6_lbl_0521.png,t3t6_lbl_0522.png,-205.56,-48.26,157.29
t3t6_lbl_0522.png,t3t6_lbl_0523.png,-48.26,-199.05,-150.79
t3t6_lbl_0523.png,t3t6_lbl_0524.png,-199.05,-217.38,-18.33
t3t6_lbl_0524.png,t3t6_lbl_0525.png,-217.38,-47.07,170.30
t3t6_lbl_0525.png,t3t6_lbl_0526.png,-47.07,-41.69,5.38
t3t6_lbl_0526.png,t3t6_lbl_0527.png,-41.69,-214.60,-172.91
t3t6_lbl_0527.png,t3t6_lbl_0528.png,-214.60,-56.48,158.13
t3t6_lbl_0528.png,t3t6_lbl_0529.png,-56.48,-56.93,-0.45
t3t6_lbl_0529.png,t3t6_lbl_0530.png,-56.93,-54.75,2.18
t3t6_lbl_0530.png,t3t6_lbl_0531.png,-54.75,-67.05,-12.30
t3t6_lbl_0531.png,t3t6_lbl_0532.png,-67.05,-48.05,19.01
t3t6_lbl_0532.png,t3t6_lbl_0533.png,-48.05,-63.77,-15.72
t3t6_lbl_0533.png,t3t6_lbl_0534.png,-63.77,-58.21,5.56
t3t6_lbl_0534.png,t3t6_lbl_0535.png,-58.21,-182.95,-124.74
t3t6_lbl_0535.png,t3t6_lbl_0536.png,-182.95,-187.96,-5.01
t3t6_lbl_0536.png,t3t6_lbl_0537.png,-187.96,-45.05,142.90
t3t6_lbl_0537.png,t3t6_lbl_0538.png,-45.05,-136.83,-91.77
t3t6_lbl_0538.png,t3t6_lbl_0539.png,-136.83,-54.63,82.20
t3t6_lbl_0539.png,t3t6_lbl_0540.png,-54.63,-86.20,-31.56
t3t6_lbl_0540.png,t3t6_lbl_0541.png,-86.20,-21.48,64.71
t3t6_lbl_0541.png,t3t6_lbl_0542.png,-21.48,-114.98,-93.50
t3t6_lbl_0542.png,t3t6_lbl_0543.png,-114.98,-73.92,41.06
t3t6_lbl_0543.png,t3t6_lbl_0544.png,-73.92,40.87,114.80
t3t6_lbl_0544.png,t3t6_lbl_0545.png,40.87,76.58,35.70
t3t6_lbl_0545.png,t3t6_lbl_0546.png,76.58,59.87,-16.70
t3t6_lbl_0546.png,t3t6_lbl_0547.png,59.87,74.40,14.52
t3t6_lbl_0547.png,t3t6_lbl_0548.png,74.40,67.54,-6.85
t3t6_lbl_0548.png,t3t6_lbl_0549.png,67.54,62.69,-4.85
t3t6_lbl_0549.png,t3t6_lbl_0550.png,62.69,66.52,3.83
t3t6_lbl_0550.png,t3t6_lbl_0551.png,66.52,71.86,5.34
t3t6_lbl_0551.png,t3t6_lbl_0552.png,71.86,72.15,0.29
t3t6_lbl_0552.png,t3t6_lbl_0553.png,72.15,63.98,-8.17
t3t6_lbl_0553.png,t3t6_lbl_0554.png,63.98,63.26,-0.72
t3t6_lbl_0554.png,t3t6_lbl_0555.png,63.26,44.15,-19.11
t3t6_lbl_0555.png,t3t6_lbl_0556.png,44.15,63.55,19.40
t3t6_lbl_0556.png,t3t6_lbl_0557.png,63.55,-36.26,-99.81
t3t6_lbl_0557.png,t3t6_lbl_0558.png,-36.26,73.41,109.67
t3t6_lbl_0558.png,t3t6_lbl_0559.png,73.41,72.55,-0.85
t3t6_lbl_0559.png,t3t6_lbl_0560.png,72.55,72.77,0.22
t3t6_lbl_0560.png,t3t6_lbl_0561.png,72.77,68.51,-4.26
t3t6_lbl_0561.png,t3t6_lbl_0562.png,68.51,62.01,-6.50
t3t6_lbl_0562.png,t3t6_lbl_0563.png,62.01,-38.53,-100.54
t3t6_lbl_0563.png,t3t6_lbl_0564.png,-38.53,79.05,117.57
t3t6_lbl_0564.png,t3t6_lbl_0565.png,79.05,77.39,-1.65
t3t6_lbl_0565.png,t3t6_lbl_0566.png,77.39,49.86,-27.54
t3t6_lbl_0566.png,t3t6_lbl_0567.png,49.86,80.77,30.92
t3t6_lbl_0567.png,t3t6_lbl_0568.png,80.77,61.41,-19.36
t3t6_lbl_0568.png,t3t6_lbl_0569.png,61.41,-44.84,-106.25
t3t6_lbl_0569.png,t3t6_lbl_0570.png,-44.84,56.96,101.80
t3t6_lbl_0570.png,t3t6_lbl_0571.png,56.96,82.36,25.41
t3t6_lbl_0571.png,t3t6_lbl_0572.png,82.36,-39.81,-122.17
t3t6_lbl_0572.png,t3t6_lbl_0573.png,-39.81,-58.70,-18.89
t3t6_lbl_0573.png,t3t6_lbl_0574.png,-58.70,73.79,132.49
t3t6_lbl_0574.png,t3t6_lbl_0575.png,73.79,-54.46,-128.25
t3t6_lbl_0575.png,t3t6_lbl_0576.png,-54.46,68.85,123.31
t3t6_lbl_0576.png,t3t6_lbl_0577.png,68.85,53.17,-15.67
t3t6_lbl_0577.png,t3t6_lbl_0578.png,53.17,-55.03,-108.20
